CO_CID,NO_CID,TP_AGRAVO,TP_SEXO,TP_ESTADIO,VL_CAMPOS_IRRADIADOS
L230,Dermatite alérgica de contato devida a metais,0,I,N,0000
L231,Dermatite alérgica de contato devida a adesivos,0,I,N,0000
L232,Dermatite alérgica de contato devida a cosméticos,0,I,N,0000
L233,Dermatite alérgica de contato devido a drogas em contato com a pele,0,I,N,0000
L234,Dermatite alérgica de contato devida a corantes,0,I,N,0000
L235,Dermatite alérgica de contato devida a outros produtos químicos,0,I,N,0000
L236,Dermatite alérgica de contato devida a alimentos em contato com a pele,0,I,N,0000
L237,"Dermatite alérgica de contato devido a plantas, exceto alimentos",0,I,N,0000
L238,Dermatite alérgica de contato devido a outros agentes,0,I,N,0000
L239,"Dermatite alérgica de contato, de causa não especificada",0,I,N,0000
L24,Dermatites de contato por irritantes,0,I,N,0000
L240,Dermatite de contato por irritantes devida a detergentes,0,I,N,0000
L241,Dermatite de contato por irritantes devido a óleos e gorduras,0,I,N,0000
L242,Dermatite de contato por irritantes devida a solventes,0,I,N,0000
L243,Dermatite de contato por irritantes devida a cosméticos,0,I,N,0000
L244,Dermatite de contato por irritantes devida a drogas em contato com a pele,0,I,N,0000
L245,Dermatite de contato por irritantes devida a outros produtos químicos,0,I,N,0000
L246,Dermatite de contato por irritantes devida a alimentos em contato com a pele,0,I,N,0000
L247,"Dermatite de contato por irritantes devido a plantas, exceto alimentos",0,I,N,0000
L248,Dermatite de contato por irritantes devido a outros agentes,0,I,N,0000
L249,"Dermatite de contato por irritantes, de causa não especificada",0,I,N,0000
L25,Dermatite de contato não especificada,0,I,N,0000
L250,Dermatite de contato não especificada devida a cosméticos,0,I,N,0000
L251,Dermatite de contato não especificada devida a drogas em contato com a pele,0,I,N,0000
L252,Dermatite de contato não especificada devida a corantes,0,I,N,0000
L253,Dermatite de contato não especificada devida a outros produtos químicos,0,I,N,0000
L254,Dermatite de contato não especificada devida a alimentos em contato com a pele,0,I,N,0000
L255,"Dermatite de contato não especificada devida a plantas, exceto alimentos",0,I,N,0000
L258,Dermatite de contato não especificada devida a outros agentes,0,I,N,0000
L259,"Dermatite de contato não especificada, de causa não especificada",0,I,N,0000
L26,Dermatite esfoliativa,0,I,N,0000
L27,Dermatite devida a substancias de uso interno,0,I,N,0000
L270,Erupção cutânea generalizada devida a drogas e medicamentos,0,I,N,0000
L271,Erupção cutânea localizada devida a drogas e medicamentos,0,I,N,0000
L272,Dermatite devida à ingestão de alimentos,0,I,N,0000
L278,Dermatite devida a outras substâncias de uso interno,0,I,N,0000
L279,Dermatite devida a substância não especificada de uso interno,0,I,N,0000
L28,Líquen simples crônico e prurigo,0,I,N,0000
L280,Líquen simples crônico,0,I,N,0000
L281,Prurigo nodular,0,I,N,0000
L282,Outras formas de prurigo,0,I,N,0000
L29,Prurido,0,I,N,0000
L290,Prurido anal,0,I,N,0000
L291,Prurido escrotal,0,M,N,0000
L292,Prurido vulvar,0,F,N,0000
L293,"Prurido anogenital, não especificado",0,I,N,0000
L298,Outras formas de prurido,0,I,N,0000
L299,Prurido não especificado,0,I,N,0000
L30,Outras dermatites,0,I,N,0000
L300,Dermatite numular,0,I,N,0000
L301,Disidrose [Pompholyx],0,I,N,0000
L302,Autossensibilização cutânea,0,I,N,0000
L303,Dermatite infectada,0,I,N,0000
L304,Intertrigo eritematoso,0,I,N,0000
L305,Pitiríase alba,0,I,N,0000
L308,Outras dermatites especificadas,0,I,N,0000
L309,Dermatite não especificada,0,I,N,0000
L40,Psoríase,0,I,N,0000
L400,Psoríase vulgar,0,I,N,0000
L401,Psoríase pustulosa generalizada,0,I,N,0000
L402,Acrodermatite contínua,0,I,N,0000
L403,Pustulose palmar e plantar,0,I,N,0000
L404,Psoríase gutata,0,I,N,0000
L405,Artropatia psoriásica,0,I,N,0000
L408,Outras formas de psoríase,0,I,N,0000
L409,Psoríase não especificada,0,I,N,0000
L41,Parapsoríase,0,I,N,0000
L410,Pitiríase liquenóide e varioliforme aguda,0,I,N,0000
L411,Pitiríase liquenóide crônica,0,I,N,0000
L412,Papulose linfomatóide,0,I,N,0000
L413,Parapsoríase de pequenas placas,0,I,N,0000
L414,Parapsoríase de grandes placas,0,I,N,0000
L415,Parapsoríase retiforme,0,I,N,0000
L418,Outras parapsoríases,0,I,N,0000
L419,"Parapsoríase, não especificada",0,I,N,0000
L42,Pitiríase rósea,0,I,N,0000
L43,Líquen plano,0,I,N,0000
L430,Líquen plano hipertrófico,0,I,N,0000
L431,Líquen plano bolhoso,0,I,N,0000
L432,Reação liquenóide a droga,0,I,N,0000
L433,Líquen plano subagudo (ativo),0,I,N,0000
L438,Outras formas de líquen plano,0,I,N,0000
L439,"Líquen plano, não especificado",0,I,N,0000
L44,Outras afecções papulo-descamativas,0,I,N,0000
L440,Pitiríase rubra pilar,0,I,N,0000
L441,Líquen nítido,0,I,N,0000
L442,Líquen estriado,0,I,N,0000
L443,Líquen rubro moniliforme,0,I,N,0000
L444,Acrodermatite papular infantil [síndrome de gianotti-crosti],0,I,N,0000
L448,Outras afecções pápulo-descamativas especificadas,0,I,N,0000
L449,"Afecções pápulo-descamativas, não especificadas",0,I,N,0000
L45,Afecções pápulo-descamativas em doenças classificadas em outra parte,0,I,N,0000
L50,Urticária,0,I,N,0000
L500,Urticária alérgica,0,I,N,0000
L501,Urticária idiopática,0,I,N,0000
L502,Urticária devida a frio e a calor,0,I,N,0000
L503,Urticária dermatográfica,0,I,N,0000
L504,Urticária vibratória,0,I,N,0000
L505,Urticária colinérgica,0,I,N,0000
L506,Urticária de contato,0,I,N,0000
L508,Outras urticárias,0,I,N,0000
L509,Urticária não especificada,0,I,N,0000
L51,Eritema polimorfo (eritema multiforme),0,I,N,0000
L510,Eritema multiforme não bolhoso,0,I,N,0000
L511,Eritema multiforme bolhoso,0,I,N,0000
L512,Necrólise epidérmica tóxica [síndrome de lyell],0,I,N,0000
L518,Outras formas de eritema multiforme,0,I,N,0000
L519,"Eritema multiforme, não especificado",0,I,N,0000
L52,Eritema nodoso,0,I,N,0000
L53,Outras afecções eritematosas,0,I,N,0000
L530,Eritema tóxico,0,I,N,0000
L531,Eritema anular centrífugo,0,I,N,0000
L532,Eritema marginado,0,I,N,0000
L533,Outras formas de eritema figurado crônico,0,I,N,0000
L538,Outras afecções eritematosas especificadas,0,I,N,0000
L539,"Afecções eritematosas, não especificadas",0,I,N,0000
L54,Eritema em doenças classificadas em outra parte,0,I,N,0000
L540,Eritema marginado na febre reumática aguda,0,I,N,0000
L548,Eritema em outras doenças classificadas em outra parte,0,I,N,0000
L55,Queimadura solar,0,I,N,0000
L550,Queimadura solar de primeiro grau,0,I,N,0000
L551,Queimadura solar de segundo grau,0,I,N,0000
L552,Queimadura solar de terceiro grau,0,I,N,0000
L558,Outras queimaduras solares,0,I,N,0000
L559,"Queimadura solar, não especificada",0,I,N,0000
L56,Outras alterações agudas da pele devidas a radiação ultravioleta,0,I,N,0000
L560,Resposta fototóxica a drogas,0,I,N,0000
L561,Resposta fotoalérgica a drogas,0,I,N,0000
L562,Dermatite por fotocontato [dermatite do berloque],0,I,N,0000
L563,Urticária solar,0,I,N,0000
L564,Erupção polimorfa à luz,0,I,N,0000
L568,Outras alterações agudas especificadas da pele devidas a radiação ultravioleta,0,I,N,0000
L569,"Alterações agudas da pele devidas a radiação ultravioleta, não especificadas",0,I,N,0000
L57,Alterações da pele devidas a exposição crônica a radiação não ionizante,0,I,N,0000
L570,Ceratose actínica,0,I,N,0000
L571,Reticulóide actínica,0,I,N,0000
L572,Cútis romboidal da nuca,0,I,N,0000
L573,Poiquilodermia de civatte,0,I,N,0000
L574,Cútis laxa senil,0,I,N,0000
L575,Granuloma actínico,0,I,N,0000
L578,Outras alterações da pele devidas a exposição crônica à radiação não-ionizante,0,I,N,0000
L579,"Alterações da pele devidas a exposição crônica a radiação não-ionizante, não especificadas",0,I,N,0000
L58,Radiodermatite,0,I,N,0000
L580,Radiodermatite aguda,0,I,N,0000
L581,Radiodermatite crônica,0,I,N,0000
L589,"Radiodermatite, não especificada",0,I,N,0000
L59,Outras afecções da pele e do tecido subcutâneo relacionadas com a radiação,0,I,N,0000
L590,Eritema devido ao calor ou ao fogo [dermatite ab igne],0,I,N,0000
L598,Outras afecções especificadas da pele e do tecido subcutâneo relacionadas com a radiação,0,I,N,0000
L599,"Afecções da pele e do tecido subcutâneo relacionadas com a radiação, não especificadas",0,I,N,0000
L60,Afecções das unhas,0,I,N,0000
L600,Unha encravada,0,I,N,0000
L601,Onicólise,0,I,N,0000
L602,Onicogrifose,0,I,N,0000
L603,Distrofia ungueal,0,I,N,0000
L604,Linhas de beau,0,I,N,0000
L605,Síndrome das unhas amareladas,0,I,N,0000
L608,Outras afecções das unhas,0,I,N,0000
L609,"Afecções das unhas, não especificadas",0,I,N,0000
L62,Afecções das unhas em doenças classificadas em outra parte,0,I,N,0000
L620,Paquidermoperiostose com unhas hipocráticas (em vidro de relógio),0,I,N,0000
L628,Afecções das unhas em outras doenças classificadas em outra parte,0,I,N,0000
L63,Alopecia areata,0,I,N,0000
L630,Alopécia total (capitis),0,I,N,0000
L631,Alopécia universal,0,I,N,0000
L632,Ofíase,0,I,N,0000
L638,Outras formas de alopécia areata,0,I,N,0000
L639,"Alopécia areata, não especificada",0,I,N,0000
L64,Alopecia androgênica,0,I,N,0000
L640,Alopécia androgênica induzida por droga,0,I,N,0000
L648,Outras alopécias androgênicas,0,I,N,0000
L649,"Alopécia androgênica, não especificada",0,I,N,0000
L65,Outras formas não cicatriciais da perda de cabelos ou pelos,0,I,N,0000
L650,Eflúvio telógeno,0,I,N,0000
L651,Eflúvio anágeno,0,I,N,0000
L652,Alopécia mucinosa,0,I,N,0000
L658,"Outras formas, especificadas, não cicatriciais, de perda de cabelos ou pêlos",0,I,N,0000
L659,"Perda de cabelos ou pêlos não cicatriciais, não especificada",0,I,N,0000
L66,Alopecia cicatricial (perda de cabelos ou pelos cicatricial),0,I,N,0000
L660,Pseudopelada,0,I,N,0000
L661,Líquen planopilar,0,I,N,0000
L662,Foliculite descalvante,0,I,N,0000
L663,Perifoliculite abscedante da cabeça,0,I,N,0000
L664,Foliculite uleritematosa reticulada,0,I,N,0000
L668,Outras formas de alopécia cicatricial,0,I,N,0000
L669,"Alopécia cicatricial, não especificada",0,I,N,0000
L67,Anormalidades da cor e do pediculo dos cabelos e dos pelos,0,I,N,0000
L670,Tricorrexe nodosa,0,I,N,0000
L671,Variações da cor dos cabelos ou pêlos,0,I,N,0000
L678,Outras anormalidades da cor e do pedículo dos cabelos ou pêlos,0,I,N,0000
L679,"Anormalidades da cor e do pedículo dos cabelos e dos pêlos, não especificadas",0,I,N,0000
L68,Hipertricose,0,I,N,0000
L680,Hirsutismo,0,I,N,0000
L681,Hipertricose lanuginosa adquirida,0,I,N,0000
L682,Hipertricose localizada,0,I,N,0000
L683,Politríquia,0,I,N,0000
L688,Outras formas de hipertricose,0,I,N,0000
L689,"Hipertricose, não especificada",0,I,N,0000
L70,Acne,0,I,N,0000
L700,Acne vulgar,0,I,N,0000
L701,Acne conglobata,0,I,N,0000
L702,Acne varioliforme,0,I,N,0000
L703,Acne tropical,0,I,N,0000
L704,Acne infantil,0,I,N,0000
L705,Acne escoriada das mulheres jovens,0,F,N,0000
L708,Outras formas de acne,0,I,N,0000
L709,"Acne, não especificada",0,I,N,0000
L71,Rosácea,0,I,N,0000
L710,Dermatite perioral,0,I,N,0000
L711,Rinofima,0,I,N,0000
L718,Outras formas de rosácea,0,I,N,0000
L719,"Rosácea, não especificada",0,I,N,0000
L72,Cistos foliculares da pele e do tecido subcutâneo,0,I,N,0000
L720,Cisto epidérmico,0,I,N,0000
L721,Cisto triquilemal,0,I,N,0000
L722,Esteatocistoma múltiplo,0,I,N,0000
L728,Outras formas de cistos foliculares da pele e do tecido subcutâneo,0,I,N,0000
L729,"Cisto folicular, não especificado da pele e do tecido subcutâneo",0,I,N,0000
L73,Outras afecções foliculares,0,I,N,0000
L730,Acne quelóide,0,I,N,0000
L731,Pseudofoliculite da barba,0,I,N,0000
L732,Hidradenite supurativa,0,I,N,0000
L738,Outras afecções foliculares especificadas,0,I,N,0000
L739,"Afecções foliculares, não especificadas",0,I,N,0000
L74,Afecções das glândulas sudoriparas ecrinas,0,I,N,0000
L740,Miliária rubra,0,I,N,0000
L741,Miliária cristalina,0,I,N,0000
L742,Miliária profunda,0,I,N,0000
L743,"Miliária, não especificada",0,I,N,0000
L744,Anidrose,0,I,N,0000
L748,Outras afecções das glândulas sudoríparas écrinas,0,I,N,0000
L749,"Afecções das glândulas sudoríparas écrinas, não especificadas",0,I,N,0000
L75,Afecções das glândulas sudoriparas apocrinas,0,I,N,0000
L750,Bromidrose,0,I,N,0000
L751,Cromidrose,0,I,N,0000
L752,Miliária apócrina,0,I,N,0000
L758,Outras afecções das glândulas sudoríparas apócrinas,0,I,N,0000
L759,"Afecções de glândulas sudoríparas apócrinas, não especificadas",0,I,N,0000
L80,Vitiligo,0,I,N,0000
L81,Transtornos da pigmentação,0,I,N,0000
L810,Hiperpigmentação pós-inflamatória,0,I,N,0000
L811,Cloasma,0,I,N,0000
L812,Sardas,0,I,N,0000
L813,Manchas café-com-leite,0,I,N,0000
L814,Outras formas de hiperpigmentação pela melanina,0,I,N,0000
L815,Leucodermia não classificada em outra parte,0,I,N,0000
L816,Outros transtornos ligados à diminuição da formação de melanina,0,I,N,0000
L817,Dermatose purpúrica pigmentada,0,I,N,0000
L818,Outros transtornos especificados da pigmentação,0,I,N,0000
L819,"Transtorno da pigmentação, não especificado",0,I,N,0000
L82,Ceratose seborréica,0,I,N,0000
L83,Acantose nigricans,0,I,N,0000
L84,Calos e calosidades,0,I,N,0000
L85,Outras formas de espessamento epidermico,0,I,N,0000
L850,Ictiose adquirida,0,I,N,0000
L851,Ceratose adquirida [ceratodermia] palmar e plantar,0,I,N,0000
L852,Ceratose punctata (palmar e plantar),0,I,N,0000
L853,Xerose cutânea,0,I,N,0000
L858,Outras formas de espessamento epidérmico,0,I,N,0000
L859,"Espessamento epidérmico, não especificado",0,I,N,0000
L86,Ceratodermia em doenças classificadas em outra parte,0,I,N,0000
L87,Transtornos da eliminação transepidermica,0,I,N,0000
L870,Ceratose folicular e parafolicular penetrante na pele [síndrome de Kyrle],0,I,N,0000
L871,Colagenose perfurante reativa,0,I,N,0000
L872,Elastose perfurante serpiginosa,0,I,N,0000
L878,Outros transtornos da eliminação transepidérmica,0,I,N,0000
L879,"Transtorno da eliminação transepidérmica, não especificado",0,I,N,0000
L88,Piodermite gangrenosa,0,I,N,0000
L89,Úlcera de decúbito,0,I,N,0000
L90,Afecções atróficas da pele,0,I,N,0000
L900,Líquen escleroso e atrófico,0,I,N,0000
L901,Anetodermia de Schweninger-Buzzi,0,I,N,0000
L902,Anetodermia de Jadassohn-Pellizzari,0,I,N,0000
L903,Atrofodermia de Pasini e Pierini,0,I,N,0000
L904,Acrodermatite crônica atrófica,0,I,N,0000
L905,Cicatrizes e fibrose cutânea,0,I,N,0000
L906,Estrias atróficas,0,I,N,0000
L908,Outras afecções atróficas da pele,0,I,N,0000
L909,"Afecções atróficas da pele, não especificadas",0,I,N,0000
L91,Afecções hipertroficas da pele,0,I,N,0000
L910,Cicatriz quelóide,0,I,N,0036
L918,Outras afecções hipertróficas da pele,0,I,N,0000
L919,"Afecções hipertróficas da pele, não especificadas",0,I,N,0000
L92,Afecções granulomatosas da pele e do tecido subcutâneo,0,I,N,0000
L920,Granuloma anular,0,I,N,0000
L921,Necrobiose lipoídica não classificada em outra parte,0,I,N,0000
L922,Granuloma facial [granuloma eosinófilo da pele],0,I,N,0000
L923,Granuloma de corpo estranho da pele e do tecido subcutâneo,0,I,N,0000
L928,Outras afecções granulomatosas da pele e do tecido subcutâneo,0,I,N,0000
L929,"Afecções granulomatosas da pele e do tecido subcutâneo, não especificados",0,I,N,0000
L93,Lupus eritematoso,0,I,N,0000
L930,Lúpus eritematoso discóide,0,I,N,0000
L931,Lúpus eritematoso cutâneo subagudo,0,I,N,0000
L932,Outras formas de lúpus eritematoso localizado,0,I,N,0000
L94,Outras afecções localizadas do tecido conjuntivo,0,I,N,0000
L940,Esclerodermia localizada [morféia],0,I,N,0000
L941,Esclerodermia linear,0,I,N,0000
L942,Calcinose cutânea,0,I,N,0000
L943,Esclerodactilia,0,I,N,0000
L944,Pápulas de Gottron,0,I,N,0000
L945,Poiquilodermia vascular atrófica,0,I,N,0000
L946,Ainhum,0,I,N,0000
L948,"Outras afecções localizadas do tecido conjuntivo, especificadas",0,I,N,0000
L949,"Afecções localizadas do tecido conjuntivo, não especificadas",0,I,N,0000
L95,Vasculite limitada a pele não classificadas em outra parte,0,I,N,0000
L950,Vasculite livedóide,0,I,N,0000
L951,Eritema elevado diutino (duradouro),0,I,N,0000
L958,Outras vasculites limitadas a pele,0,I,N,0000
L959,"Vasculites limitadas a pele, não especificadas",0,I,N,0000
L97,Úlcera dos membros inferiores não classificada em outra parte,0,I,N,0000
L98,Outras afecções da pele e do tecido subcutâneo não classificadas em outra parte,0,I,N,0000
L980,Granuloma piogênico,0,I,N,0000
L981,Dermatite factícia,0,I,N,0000
L982,Dermatose neutrofílica febril [Sweet],0,I,N,0000
L983,Celulite eosinofílica [Wells],0,I,N,0000
L984,"Úlcera crônica da pele, não classificada em outra parte",0,I,N,0000
L985,Mucinose da pele,0,I,N,0000
L986,Outras afecções infiltrativas da pele e do tecido subcutâneo,0,I,N,0000
L988,Outras afecções especificadas da pele e do tecido subcutâneo,0,I,N,0000
L989,"Afecções da pele e do tecido subcutâneo, não especificados",0,I,N,0000
L99,Outras afecções da pele e do tecido subcutâneo doenças classificadas em outra parte,0,I,N,0000
L990,Amiloidose cutânea,0,I,N,0000
L998,Outras afecções especificadas da pele e do tecido subcutâneo em doenças classificadas em outra parte,0,I,N,0000
M00,Artrite piogênica,0,I,N,0000
M000,Artrite e pioliartrite estafilocócicas,0,I,N,0000
M001,Artrite e poliartrite pneumocócicas,0,I,N,0000
M002,Outras artrites e poliartrites estreptocócicas,0,I,N,0000
M008,Artrite e poliartrite devidas a outro agente bacteriano especificado,0,I,N,0000
M009,"Artrite piogênica, não especificada",0,I,N,0000
M01,Infecções diretas da articulação emdoenças infecciosas e parasitárias classificadas em outra parte,0,I,N,0000
M010,Artrite meningocócica,0,I,N,0000
M011,Artrite tuberculosa,0,I,N,0000
M012,Artrite na doença de Lyme,0,I,N,0000
